committee_id,committee_name,report_year,report_type,image_number,line_number,transaction_id,file_number,entity_type,entity_type_desc,unused_recipient_committee_id,recipient_committee_id,recipient_name,recipient_state,beneficiary_committee_name,national_committee_nonfederal_account,disbursement_type,disbursement_type_description,disbursement_description,memo_code,memo_code_full,disbursement_date,disbursement_amount,candidate_office,candidate_office_description,candidate_office_district,candidate_id,candidate_name,candidate_first_name,candidate_last_name,candidate_middle_name,candidate_prefix,candidate_suffix,candidate_office_state,candidate_office_state_full,election_type,election_type_full,fec_election_type_desc,fec_election_year,amendment_indicator,amendment_indicator_desc,schedule_type_full,load_date,original_sub_id,back_reference_transaction_id,back_reference_schedule_id,semi_annual_bundled_refund,payee_last_name,payee_first_name,payee_middle_name,category_code,category_code_full,conduit_committee_name,conduit_committee_street1,conduit_committee_street2,conduit_committee_city,conduit_committee_state,conduit_committee_zip,spender_committee_type,spender_committee_org_type,spender_committee_designation,filing_form,link_id,recipient_city,recipient_zip,disbursement_purpose_category,memo_text,two_year_transaction_period,schedule_type,sub_id,pdf_url,line_number_label,payee_prefix,payee_suffix,payee_employer,payee_occupation,ref_disp_excess_flg,comm_dt
C00552588,BRENDA LAWRENCE FOR CONGRESS,2014,YE,201604089012255949,17,VQZ1EA79D16,1058875,ORG,ORGANIZATION,,,THE SOLVENCY GROUP,DC,,,,,"VOIDED CHECK FROM DECEMBER 15, 2013",,,2014-12-31 00:00:00,-5000.00,,,,,,,,,,,,,P2016,,PRIMARY,2016,A,ADD,ITEMIZED DISBURSEMENTS,2017-06-17 21:25:42.162023,,,,0.00,,,,,,,,,,,,H,"",P,F3,4040820161282972346,WASHINGTON,200024550,OTHER,,2014,SB,4040820161282979482,http://docquery.fec.gov/cgi-bin/fecimg/?201604089012255949,Operating Expenditures,,,,,,
C00552588,BRENDA LAWRENCE FOR CONGRESS,2014,Q2,201601299004755418,17,VQZ1E9H5R18,1044736,ORG,ORGANIZATION,,,ACTBLUE TECHNICAL SERVICES,MA,,,,,TRANSACTION FEE,,,2014-04-06 00:00:00,0.99,,,,,,,,,,,,,P2014,,PRIMARY,2014,A,ADD,ITEMIZED DISBURSEMENTS,2017-06-17 21:25:42.162023,,,,0.00,,,,003,Solicitation and Fundraising Expenses ,,,,,,,H,"",P,F3,4012920161261114507,SOMERVILLE,021443132,OTHER,,2014,SB,4012920161261313402,http://docquery.fec.gov/cgi-bin/fecimg/?201601299004755418,Operating Expenditures,,,,,,
C00552588,BRENDA LAWRENCE FOR CONGRESS,2014,30G,201601299004777697,17,VQZ1E9H5PY4,1044929,ORG,ORGANIZATION,,,ACTBLUE TECHNICAL SERVICES,MA,,,,,TRANSACTION FEE,,,2014-11-02 00:00:00,0.99,,,,,,,,,,,,,G2014,,GENERAL,2014,A,ADD,ITEMIZED DISBURSEMENTS,2017-06-17 21:25:42.162023,,,,0.00,,,,003,Solicitation and Fundraising Expenses ,,,,,,,H,"",P,F3,4012920161261114541,SOMERVILLE,021443132,OTHER,,2014,SB,4020820161262307640,http://docquery.fec.gov/cgi-bin/fecimg/?201601299004777697,Operating Expenditures,,,,,,
C00552588,BRENDA LAWRENCE FOR CONGRESS,2014,Q3,201601299004765194,17,VQZ1E9H5QA6,1044786,ORG,ORGANIZATION,,,ACTBLUE TECHNICAL SERVICES,MA,,,,,TRANSACTION FEE,,,2014-08-17 00:00:00,1.19,,,,,,,,,,,,,G2014,,GENERAL,2014,A,ADD,ITEMIZED DISBURSEMENTS,2017-06-17 21:25:42.162023,,,,0.00,,,,003,Solicitation and Fundraising Expenses ,,,,,,,H,"",P,F3,4012920161261114517,SOMERVILLE,021443132,OTHER,,2014,SB,4012920161261313744,http://docquery.fec.gov/cgi-bin/fecimg/?201601299004765194,Operating Expenditures,,,,,,
C00552588,BRENDA LAWRENCE FOR CONGRESS,2014,Q2,201601299004755430,17,VQZ1E9H5ZA5,1044736,PAC,POLITICAL ACTION COMMITTEE,,,EMILY'S LIST FEDERAL FUND,DC,,,,,TRANSACTION FEE,,,2014-04-17 00:00:00,2.06,,,,,,,,,,,,,P2014,,PRIMARY,2014,A,ADD,ITEMIZED DISBURSEMENTS,2017-06-17 21:25:42.162023,,,,0.00,,,,003,Solicitation and Fundraising Expenses ,,,,,,,H,"",P,F3,4012920161261114507,WASHINGTON,200365862,OTHER,,2014,SB,4012920161261313438,http://docquery.fec.gov/cgi-bin/fecimg/?201601299004755430,Operating Expenditures,,,,,,
C00552588,BRENDA LAWRENCE FOR CONGRESS,2014,Q3,201601299004765194,17,VQZ1E9H5R34,1044786,ORG,ORGANIZATION,,,ACTBLUE TECHNICAL SERVICES,MA,,,,,TRANSACTION FEE,,,2014-08-24 00:00:00,2.18,,,,,,,,,,,,,G2014,,GENERAL,2014,A,ADD,ITEMIZED DISBURSEMENTS,2017-06-17 21:25:42.162023,,,,0.00,,,,003,Solicitation and Fundraising Expenses ,,,,,,,H,"",P,F3,4012920161261114517,SOMERVILLE,021443132,OTHER,,2014,SB,4012920161261313745,http://docquery.fec.gov/cgi-bin/fecimg/?201601299004765194,Operating Expenditures,,,,,,
C00552588,BRENDA LAWRENCE FOR CONGRESS,2014,12G,201601299004766506,17,VQZ1E9H5TH8,1044815,ORG,ORGANIZATION,,,ACTBLUE TECHNICAL SERVICES,MA,,,,,TRANSACTION FEE,,,2014-10-15 00:00:00,2.97,,,,,,,,,,,,,G2014,,GENERAL,2014,A,ADD,ITEMIZED DISBURSEMENTS,2017-06-17 21:25:42.162023,,,,0.00,,,,003,Solicitation and Fundraising Expenses ,,,,,,,H,"",P,F3,4012920161261114525,SOMERVILLE,021443132,OTHER,,2014,SB,4020820161262333748,http://docquery.fec.gov/cgi-bin/fecimg/?201601299004766506,Operating Expenditures,,,,,,
C00552588,BRENDA LAWRENCE FOR CONGRESS,2014,Q2,201601299004755430,17,VQZ1E9H5ZV9,1044736,PAC,POLITICAL ACTION COMMITTEE,,,EMILY'S LIST FEDERAL FUND,DC,,,,,TRANSACTION FEE,,,2014-05-01 00:00:00,3.18,,,,,,,,,,,,,P2014,,PRIMARY,2014,A,ADD,ITEMIZED DISBURSEMENTS,2017-06-17 21:25:42.162023,,,,0.00,,,,003,Solicitation and Fundraising Expenses ,,,,,,,H,"",P,F3,4012920161261114507,WASHINGTON,200365862,OTHER,,2014,SB,4012920161261313440,http://docquery.fec.gov/cgi-bin/fecimg/?201601299004755430,Operating Expenditures,,,,,,
C00552588,BRENDA LAWRENCE FOR CONGRESS,2014,Q1,201601299004752537,17,VQZ1E9H6J14,1044684,ORG,ORGANIZATION,,,FACEBOOK,CA,,,,,ONLINE ADVERTISING,,,2014-02-11 00:00:00,3.51,,,,,,,,,,,,,P2014,,PRIMARY,2014,A,ADD,ITEMIZED DISBURSEMENTS,2017-06-17 21:25:42.162023,,,,0.00,,,,004,Advertising Expenses ,,,,,,,H,"",P,F3,4012920161261114497,SACRAMENTO,942050001,OTHER,,2014,SB,4012920161261312991,http://docquery.fec.gov/cgi-bin/fecimg/?201601299004752537,Operating Expenditures,,,,,,
C00552588,BRENDA LAWRENCE FOR CONGRESS,2014,Q1,201601299004752526,17,VQZ1E9H5R00,1044684,ORG,ORGANIZATION,,,ACTBLUE TECHNICAL SERVICES,MA,,,,,TRANSACTION FEE,,,2014-01-05 00:00:00,3.95,,,,,,,,,,,,,P2014,,PRIMARY,2014,A,ADD,ITEMIZED DISBURSEMENTS,2017-06-17 21:25:42.162023,,,,0.00,,,,003,Solicitation and Fundraising Expenses ,,,,,,,H,"",P,F3,4012920161261114497,SOMERVILLE,021443132,OTHER,,2014,SB,4012920161261312957,http://docquery.fec.gov/cgi-bin/fecimg/?201601299004752526,Operating Expenditures,,,,,,
