committee_id,committee_name,report_year,report_type,image_number,line_number,transaction_id,file_number,entity_type,entity_type_desc,unused_recipient_committee_id,recipient_committee_id,recipient_name,recipient_state,beneficiary_committee_name,national_committee_nonfederal_account,disbursement_type,disbursement_type_description,disbursement_description,memo_code,memo_code_full,disbursement_date,disbursement_amount,candidate_office,candidate_office_description,candidate_office_district,candidate_id,candidate_name,candidate_first_name,candidate_last_name,candidate_middle_name,candidate_prefix,candidate_suffix,candidate_office_state,candidate_office_state_full,election_type,election_type_full,fec_election_type_desc,fec_election_year,amendment_indicator,amendment_indicator_desc,schedule_type_full,load_date,original_sub_id,back_reference_transaction_id,back_reference_schedule_id,semi_annual_bundled_refund,payee_last_name,payee_first_name,payee_middle_name,category_code,category_code_full,conduit_committee_name,conduit_committee_street1,conduit_committee_street2,conduit_committee_city,conduit_committee_state,conduit_committee_zip,spender_committee_type,spender_committee_org_type,spender_committee_designation,filing_form,link_id,recipient_city,recipient_zip,disbursement_purpose_category,memo_text,two_year_transaction_period,schedule_type,sub_id,pdf_url,line_number_label,payee_prefix,payee_suffix,payee_employer,payee_occupation,ref_disp_excess_flg,comm_dt
C00476291,JUSTIN AMASH FOR CONGRESS,2010,30G,10931911571,17,SB17.10652,520585,ORG,ORGANIZATION,,,JAMESTOWN ASSOCIATES,NJ,,,,,ADVERTISING,,,2010-10-26 00:00:00,26226.00,,,,,,,,,,,,,G2010,,GENERAL,2010,A,ADD,ITEMIZED DISBURSEMENTS,2017-06-17 22:41:29.728621,,,,,,,,,,,,,,,,H,"",P,F3,4120220101132068621,PRINCETON,08540,OTHER,,2010,SB,4121720101132927468,http://docquery.fec.gov/cgi-bin/fecimg/?10931911571,Operating Expenditures,,,,,,
C00476291,JUSTIN AMASH FOR CONGRESS,2010,Q3,10931911124,17,SB17.8651,520571,ORG,ORGANIZATION,,,PIRYX,TX,,,,,CREDIT CARD PROCESSING FEE,,,2010-09-29 00:00:00,1.44,,,,,,,,,,,,,G2010,,GENERAL,2010,N,NO CHANGE,ITEMIZED DISBURSEMENTS,2017-06-17 22:41:29.728621,,,,,,,,,,,,,,,,H,"",P,F3,4120220101132068617,AUSTIN,78701,OTHER,,2010,SB,4020320111135295129,http://docquery.fec.gov/cgi-bin/fecimg/?10931911124,Operating Expenditures,,,,,,
C00476291,JUSTIN AMASH FOR CONGRESS,2010,Q3,10931911092,17,SB17.8556,520571,ORG,ORGANIZATION,,,PIRYX,TX,,,,,CREDIT CARD PROCESSING FEE,,,2010-09-29 00:00:00,0.90,,,,,,,,,,,,,G2010,,GENERAL,2010,N,NO CHANGE,ITEMIZED DISBURSEMENTS,2017-06-17 22:41:29.728621,,,,,,,,,,,,,,,,H,"",P,F3,4120220101132068617,AUSTIN,78701,OTHER,,2010,SB,4020320111135295034,http://docquery.fec.gov/cgi-bin/fecimg/?10931911092,Operating Expenditures,,,,,,
C00476291,JUSTIN AMASH FOR CONGRESS,2010,Q3,10931911092,17,SB17.8555,520571,ORG,ORGANIZATION,,,PIRYX,TX,,,,,CREDIT CARD PROCESSING FEE,,,2010-09-29 00:00:00,4.50,,,,,,,,,,,,,G2010,,GENERAL,2010,N,NO CHANGE,ITEMIZED DISBURSEMENTS,2017-06-17 22:41:29.728621,,,,,,,,,,,,,,,,H,"",P,F3,4120220101132068617,AUSTIN,78701,OTHER,,2010,SB,4020320111135295033,http://docquery.fec.gov/cgi-bin/fecimg/?10931911092,Operating Expenditures,,,,,,
C00476291,JUSTIN AMASH FOR CONGRESS,2010,Q3,10931911023,17,SB17.8348,520571,ORG,ORGANIZATION,,,PIRYX,TX,,,,,CREDIT CARD PROCESSING FEE,,,2010-07-20 00:00:00,1.13,,,,,,,,,,,,,P2010,,PRIMARY,2010,N,NO CHANGE,ITEMIZED DISBURSEMENTS,2017-06-17 22:41:29.728621,,,,,,,,,,,,,,,,H,"",P,F3,4120220101132068617,AUSTIN,78701,OTHER,,2010,SB,4020320111135294826,http://docquery.fec.gov/cgi-bin/fecimg/?10931911023,Operating Expenditures,,,,,,
C00476291,JUSTIN AMASH FOR CONGRESS,2010,Q3,10931911006,17,SB17.8298,520571,ORG,ORGANIZATION,,,PIRYX,TX,,,,,CREDIT CARD PROCESSING FEE,,,2010-07-20 00:00:00,1.35,,,,,,,,,,,,,P2010,,PRIMARY,2010,N,NO CHANGE,ITEMIZED DISBURSEMENTS,2017-06-17 22:41:29.728621,,,,,,,,,,,,,,,,H,"",P,F3,4120220101132068617,AUSTIN,78701,OTHER,,2010,SB,4020320111135294776,http://docquery.fec.gov/cgi-bin/fecimg/?10931911006,Operating Expenditures,,,,,,
C00476291,JUSTIN AMASH FOR CONGRESS,2010,Q3,10931911155,17,SB17.8755,520571,ORG,ORGANIZATION,,,STATE OF MICHIGAN,MI,,,,,TAXES,,,2010-07-17 00:00:00,456.75,,,,,,,,,,,,,P2010,,PRIMARY,2010,N,NO CHANGE,ITEMIZED DISBURSEMENTS,2017-06-17 22:41:29.728621,,,,,,,,,,,,,,,,H,"",P,F3,4120220101132068617,LANSING,48922,OTHER,,2010,SB,4020320111135295221,http://docquery.fec.gov/cgi-bin/fecimg/?10931911155,Operating Expenditures,,,,,,
C00476291,JUSTIN AMASH FOR CONGRESS,2010,Q3,10931910994,17,SB17.8263,520571,ORG,ORGANIZATION,,,LOWE'S,MI,,,,,SIGN POSTS,,,2010-07-29 00:00:00,281.62,,,,,,,,,,,,,P2010,,PRIMARY,2010,N,NO CHANGE,ITEMIZED DISBURSEMENTS,2017-06-17 22:41:29.728621,,,,,,,,,,,,,,,,H,"",P,F3,4120220101132068617,KENTWOOD,49512,OTHER,,2010,SB,4020320111135294740,http://docquery.fec.gov/cgi-bin/fecimg/?10931910994,Operating Expenditures,,,,,,
C00476291,JUSTIN AMASH FOR CONGRESS,2010,Q3,10931910995,17,SB17.8264,520571,ORG,ORGANIZATION,,,LOWE'S,MI,,,,,SIGN POSTS,,,2010-09-29 00:00:00,157.41,,,,,,,,,,,,,G2010,,GENERAL,2010,N,NO CHANGE,ITEMIZED DISBURSEMENTS,2017-06-17 22:41:29.728621,,,,,,,,,,,,,,,,H,"",P,F3,4120220101132068617,KENTWOOD,49512,OTHER,,2010,SB,4020320111135294743,http://docquery.fec.gov/cgi-bin/fecimg/?10931910995,Operating Expenditures,,,,,,
C00476291,JUSTIN AMASH FOR CONGRESS,2010,Q3,10931911032,17,SB17.8375,520571,ORG,ORGANIZATION,,,PIRYX,TX,,,,,CREDIT CARD PROCESSING FEE,,,2010-07-23 00:00:00,22.50,,,,,,,,,,,,,P2010,,PRIMARY,2010,N,NO CHANGE,ITEMIZED DISBURSEMENTS,2017-06-17 22:41:29.728621,,,,,,,,,,,,,,,,H,"",P,F3,4120220101132068617,AUSTIN,78701,OTHER,,2010,SB,4020320111135294853,http://docquery.fec.gov/cgi-bin/fecimg/?10931911032,Operating Expenditures,,,,,,
